time,r11,r12,r13,r21,r22,r23,r31,r32,r33
4149941,-7.91544e-06,-1,-3.32385e-06,0.425707,-6.37728e-06,0.904861,-0.904861,5.74739e-06,0.425707
4160144,-6.71545e-06,-1,-3.33558e-06,0.41879,-5.84134e-06,0.908083,-0.908083,4.70128e-06,0.41879
4169773,-7.37281e-06,-1,-3.34756e-06,0.411736,-6.08629e-06,0.911303,-0.911303,5.34056e-06,0.411736
4180050,-7.08314e-06,-1,-3.35913e-06,0.404671,-5.93814e-06,0.914462,-0.914462,5.11792e-06,0.404671
4189757,-7.06951e-06,-1,-3.37032e-06,0.397729,-5.90403e-06,0.917503,-0.917503,5.14582e-06,0.397729
4199902,-7.59469e-06,-1,-3.3815e-06,0.390605,-6.07939e-06,0.920558,-0.920558,5.67053e-06,0.390605
4210074,-5.71135e-06,-1,-3.39218e-06,0.383619,-5.32363e-06,0.923492,-0.923492,3.97308e-06,0.383619
4219701,-5.81732e-06,-1,-3.40297e-06,0.376559,-5.34305e-06,0.926393,-0.926393,4.1077e-06,0.376559
4229830,-9.73415e-06,-1,-3.41353e-06,0.369469,-6.76846e-06,0.929243,-0.929243,7.78419e-06,0.369469
4240025,-1.19987e-05,-1,-3.42257e-06,0.362857,-7.54312e-06,0.931845,-0.931845,9.93903e-06,0.362857
4250291,-8.50278e-06,-1,-1.27756e-05,0.356288,-1.49666e-05,0.934376,-0.934376,3.39302e-06,0.356288
4259710,4.6592e-06,-1,-1.28099e-05,0.349904,-1.03698e-05,0.936786,-0.936786,-8.84689e-06,0.349904
4269752,9.63965e-06,-1,5.94084e-06,0.343556,8.89099e-06,0.939132,-0.939132,-7.01189e-06,0.343556
4279885,2.06077e-05,-1,3.42052e-05,0.336684,3.91465e-05,0.941618,-0.941618,-7.88823e-06,0.336684
4290064,3.46278e-05,-1,7.20598e-05,0.32964,7.94468e-05,0.944107,-0.944107,-8.93853e-06,0.32964
4300247,3.68725e-05,-1,8.17194e-05,0.322314,8.92428e-05,0.946633,-0.946633,-8.56538e-06,0.322314
4309933,2.82483e-05,-1,5.3465e-05,0.314703,5.96383e-05,0.94919,-0.94919,-9.98743e-06,0.314703
4320103,8.32689e-06,-1,-3.49512e-06,0.307266,-7.67471e-07,0.951624,-0.951624,-8.998e-06,0.307266
4329761,-1.63762e-05,-1,-7.98263e-05,0.299699,-8.10649e-05,0.954034,-0.954034,-8.30035e-06,0.299699
4340015,-3.32858e-05,-1,-0.00013739,0.292485,-0.000141117,0.95627,-0.95627,-8.35415e-06,0.292485
4350202,-4.32012e-05,-1,-0.00017602,0.285643,-0.000181026,0.958336,-0.958336,-8.87744e-06,0.285643
4359939,-4.54988e-05,-1,-0.000185989,0.278859,-0.000191299,0.960332,-0.960332,-8.17081e-06,0.278859
4369965,-4.09027e-05,-1,-0.000176722,0.272477,-0.00018118,0.962162,-0.962162,-8.79751e-06,0.272477
4379754,-3.44941e-05,-1,-0.000157763,0.266251,-0.000161253,0.963904,-0.963904,-8.75554e-06,0.266251
4389928,-3.07515e-05,-1,-0.000148383,0.26008,-0.000151274,0.965587,-0.965587,-8.89818e-06,0.26008
4400148,-2.4655e-05,-1,-0.000129278,0.254283,-0.000131298,0.96713,-0.96713,-9.02844e-06,0.254283
4409917,-1.95956e-05,-1,-0.000110103,0.24861,-0.000111518,0.968604,-0.968604,-8.39228e-06,0.24861
4420218,-9.10899e-06,-1,-7.1466e-05,0.242876,-7.15384e-05,0.970057,-0.970057,-8.52112e-06,0.242876
4429963,6.22052e-07,-1,-3.27097e-05,0.237415,-3.16268e-05,0.971408,-0.971408,-8.37002e-06,0.237415
4439919,1.2873e-05,-1,1.58814e-05,0.232076,1.84353e-05,0.972698,-0.972698,-8.83587e-06,0.232076
4450229,2.16635e-05,-1,5.48629e-05,0.226523,5.83441e-05,0.974006,-0.974006,-8.67267e-06,0.226523
4460147,3.03205e-05,-1,9.3943e-05,0.221085,9.83217e-05,0.975255,-0.975255,-8.8008e-06,0.221085
4470203,3.6356e-05,-1,0.000123347,0.215885,0.000128287,0.976419,-0.976419,-8.87003e-06,0.215885
4480269,3.94483e-05,-1,0.000143048,0.210458,0.000148146,0.977603,-0.977603,-8.4592e-06,0.210458
4490191,3.88993e-05,-1,0.000143218,0.204987,0.00014815,0.978765,-0.978765,-8.71548e-06,0.204987
4499808,3.58602e-05,-1,0.00013358,0.199664,0.00013805,0.979864,-0.979864,-8.46707e-06,0.199664
4510017,3.1784e-05,-1,0.000114107,0.194315,0.000118108,0.980939,-0.980939,-9.00546e-06,0.194315
4520192,2.70828e-05,-1,9.45938e-05,0.188718,9.80051e-05,0.982031,-0.982031,-8.74459e-06,0.188718
4529851,1.88393e-05,-1,5.53719e-05,0.183192,5.7886e-05,0.983077,-0.983077,-8.37686e-06,0.183192
4539887,1.19293e-05,-1,1.60645e-05,0.17794,1.79308e-05,0.984041,-0.984041,-8.88037e-06,0.17794
4550094,4.89046e-06,-1,-2.33193e-05,0.172585,-2.21253e-05,0.984995,-0.984995,-8.84164e-06,0.172585
4559920,-2.0414e-06,-1,-6.27778e-05,0.167199,-6.22354e-05,0.985923,-0.985923,-8.48371e-06,0.167199
4570062,-6.03633e-06,-1,-9.24356e-05,0.162056,-9.2192e-05,0.986782,-0.986782,-9.02319e-06,0.162056
4579950,-1.07312e-05,-1,-0.000122137,0.157121,-0.000122306,0.987579,-0.987579,-8.59249e-06,0.157121
4590131,-1.32389e-05,-1,-0.000142002,0.152036,-0.000142364,0.988375,-0.988375,-8.50457e-06,0.152036
4600334,-1.07816e-05,-1,-0.000132218,0.147089,-0.000132366,0.989123,-0.989123,-8.78354e-06,0.147089
4609797,-8.74113e-06,-1,-0.000122412,0.142387,-0.000122409,0.989811,-0.989811,-8.77783e-06,0.142387
4619946,-6.96164e-06,-1,-0.000112586,0.137888,-0.000112471,0.990448,-0.990448,-8.62914e-06,0.137888
4630140,-4.16013e-06,-1,-9.28354e-05,0.133326,-9.25612e-05,0.991072,-0.991072,-8.25437e-06,0.133326
4640127,5.33914e-07,-1,-6.3141e-05,0.128822,-6.25461e-05,0.991668,-0.991668,-8.66343e-06,0.128822
4649878,3.00925e-06,-1,-4.33316e-05,0.124552,-4.26194e-05,0.992213,-0.992213,-8.38284e-06,0.124552
4660121,7.04093e-06,-1,-1.35727e-05,0.120494,-1.26254e-05,0.992714,-0.992714,-8.62506e-06,0.120494
4669954,1.06008e-05,-1,1.62165e-05,0.116388,1.73401e-05,0.993204,-0.993204,-8.6413e-06,0.116388
4680140,1.35893e-05,-1,4.60346e-05,0.112254,4.72691e-05,0.99368,-0.99368,-8.33583e-06,0.112254
4689768,1.6677e-05,-1,7.58786e-05,0.108273,7.72382e-05,0.994121,-0.994121,-8.36337e-06,0.108273
4699999,1.8888e-05,-1,9.58009e-05,0.10439,9.72492e-05,0.994536,-0.994536,-8.78413e-06,0.10439
4710294,2.0044e-05,-1,0.000115737,0.100604,0.000117166,0.994927,-0.994927,-8.29877e-06,0.100604
4719987,2.16987e-05,-1,0.000135687,0.0967525,0.00013715,0.995308,-0.995308,-8.46881e-06,0.0967525
4730155,2.09947e-05,-1,0.000135737,0.0929073,0.0001371,0.995675,-0.995675,-8.29294e-06,0.0929073
4739816,1.96055e-05,-1,0.000125822,0.0892653,0.00012707,0.996008,-0.996008,-8.29574e-06,0.0892653
4750126,1.85432e-05,-1,0.000115898,0.0857452,0.000117061,0.996317,-0.996317,-8.53721e-06,0.0857452
4759862,1.59617e-05,-1,8.6033e-05,0.0823075,8.70548e-05,0.996607,-0.996607,-8.82635e-06,0.0823075
4769994,1.27715e-05,-1,5.61504e-05,0.0788714,5.69828e-05,0.996885,-0.996885,-8.30305e-06,0.0788714
4780161,1.02674e-05,-1,2.62509e-05,0.0754497,2.69507e-05,0.99715,-0.99715,-8.25753e-06,0.0754497
4790319,7.34329e-06,-1,-1.36385e-05,0.0720853,-1.30737e-05,0.997398,-0.997398,-8.30733e-06,0.0720853
4799944,5.46971e-06,-1,-4.35707e-05,0.0687644,-4.30915e-05,0.997633,-0.997633,-8.45288e-06,0.0687644
4809745,4.30093e-06,-1,-6.35372e-05,0.0655211,-6.31188e-05,0.997851,-0.997851,-8.45472e-06,0.0655211
4819945,2.37328e-06,-1,-9.34912e-05,0.0624275,-9.31607e-05,0.998049,-0.99805,-8.20508e-06,0.0624275
4829720,1.52598e-06,-1,-0.000113473,0.0594255,-0.000113182,0.998233,-0.998233,-8.26647e-06,0.0594255
4839864,1.34488e-06,-1,-0.000123477,0.0564718,-0.000123204,0.998404,-0.998404,-8.31568e-06,0.0564718
4850229,1.47892e-06,-1,-0.000123496,0.0535474,-0.00012324,0.998565,-0.998565,-8.0897e-06,0.0535474
4859876,2.4576e-06,-1,-0.000113527,0.0507021,-0.000113256,0.998714,-0.998714,-8.21049e-06,0.0507021
4869972,3.35731e-06,-1,-0.000103553,0.0479548,-0.000103273,0.99885,-0.99885,-8.31932e-06,0.0479548
4880229,4.49796e-06,-1,-8.35864e-05,0.0453568,-8.32964e-05,0.998971,-0.998971,-8.28454e-06,0.0453568
4890006,5.60116e-06,-1,-6.3614e-05,0.0428402,-6.33157e-05,0.999082,-0.999082,-8.32125e-06,0.0428402
4900068,6.92052e-06,-1,-3.36449e-05,0.0404045,-3.33378e-05,0.999183,-0.999183,-8.27427e-06,0.0404045
4909740,8.14143e-06,-1,-3.66969e-06,0.038014,-3.35755e-06,0.999277,-0.999277,-8.27505e-06,0.038014
4920178,9.0779e-06,-1,2.63109e-05,0.0357281,2.66184e-05,0.999362,-0.999362,-8.13206e-06,0.0357281
4929759,9.77672e-06,-1,4.63015e-05,0.0335798,4.66037e-05,0.999436,-0.999436,-8.2164e-06,0.0335798
4939878,1.02535e-05,-1,6.62946e-05,0.0315459,6.65851e-05,0.999502,-0.999502,-8.15709e-06,0.0315459
4949939,1.05228e-05,-1,8.62898e-05,0.0295766,8.65633e-05,0.999563,-0.999563,-7.96603e-06,0.0295766
4959725,1.12224e-05,-1,0.000106287,0.0276627,0.000106557,0.999617,-0.999617,-8.27788e-06,0.0276627
4969922,1.14602e-05,-1,0.000126285,0.025829,0.000126539,0.999666,-0.999666,-8.19454e-06,0.025829
4980134,1.09864e-05,-1,0.000126291,0.0239757,0.000126518,0.999713,-0.999713,-7.95534e-06,0.0239757
4989785,1.04896e-05,-1,0.000116298,0.0221783,0.000116502,0.999754,-0.999754,-7.90771e-06,0.0221783
5000063,1.03009e-05,-1,0.000106305,0.0204621,0.000106493,0.999791,-0.999791,-8.12354e-06,0.0204621
5010215,9.39828e-06,-1,7.63134e-05,0.0188748,7.64772e-05,0.999822,-0.999822,-7.95621e-06,0.0188748
5019830,8.35007e-06,-1,3.63215e-05,0.0174039,3.64613e-05,0.999849,-0.999849,-7.71667e-06,0.0174039
5029926,7.93897e-06,-1,6.32615e-06,0.0160191,6.45251e-06,0.999872,-0.999872,-7.83661e-06,0.0160191
5040009,7.74156e-06,-1,-2.36705e-05,0.0146944,-2.35542e-05,0.999892,-0.999892,-8.08855e-06,0.0146944
5049765,7.08399e-06,-1,-4.36692e-05,0.0134181,-4.35702e-05,0.99991,-0.99991,-7.66931e-06,0.0134181
5059999,7.16841e-06,-1,-7.36676e-05,0.0121747,-7.35749e-05,0.999926,-0.999926,-8.06476e-06,0.0121747
5070261,6.87476e-06,-1,-9.36675e-05,0.0109194,-9.35869e-05,0.99994,-0.99994,-7.89714e-06,0.0109194
5079888,6.70345e-06,-1,-0.000103668,0.00978456,-0.000103598,0.999952,-0.999952,-7.71748e-06,0.00978456
5090076,6.66805e-06,-1,-0.000123668,0.00877812,-0.000123605,0.999961,-0.999961,-7.75337e-06,0.00877811
5099909,6.99677e-06,-1,-0.00011367,0.0079249,-0.000113611,0.999969,-0.999969,-7.89737e-06,0.0079249
5109983,7.05788e-06,-1,-0.000103671,0.00717553,-0.000103617,0.999974,-0.999974,-7.80159e-06,0.00717553
5119981,7.22786e-06,-1,-9.36713e-05,0.00650939,-9.36222e-05,0.999979,-0.999979,-7.83745e-06,0.00650939
5130159,7.30803e-06,-1,-8.36718e-05,0.00590112,-8.36273e-05,0.999983,-0.999983,-7.80166e-06,0.00590112
5139958,7.41435e-06,-1,-6.36724e-05,0.00532914,-6.3632e-05,0.999986,-0.999986,-7.75356e-06,0.00532914
5150234,7.36548e-06,-1,-3.36729e-05,0.00476794,-3.36374e-05,0.999989,-0.999989,-7.52595e-06,0.00476794
5160202,7.88217e-06,-1,-3.6733e-06,0.00420487,-3.64013e-06,0.999991,-0.999991,-7.89755e-06,0.00420487
5169843,7.94612e-06,-1,2.63265e-05,0.00366401,2.63554e-05,0.999993,-0.999993,-7.84961e-06,0.00366401
5180074,7.72318e-06,-1,4.63264e-05,0.00321997,4.63511e-05,0.999995,-0.999995,-7.57397e-06,0.00321997
5189786,7.8473e-06,-1,6.63264e-05,0.00285632,6.63485e-05,0.999996,-0.999996,-7.65782e-06,0.00285632
5200076,7.78615e-06,-1,8.63264e-05,0.00259613,8.63463e-05,0.999997,-0.999997,-7.562e-06,0.00259613
5209931,7.91106e-06,-1,0.000106326,0.00238145,0.000106345,0.999997,-0.999997,-7.65783e-06,0.00238145
5220105,8.29204e-06,-1,0.000126326,0.00217414,0.000126344,0.999998,-0.999998,-8.01737e-06,0.00217414
5229806,7.96763e-06,-1,0.000126326,0.00197725,0.000126342,0.999998,-0.999998,-7.71783e-06,0.00197725
5239849,7.91442e-06,-1,0.000116326,0.00179335,0.00011634,0.999998,-0.999998,-7.70579e-06,0.00179335
5250088,7.8186e-06,-1,0.000106327,0.00162513,0.000106339,0.999999,-0.999999,-7.6458e-06,0.00162513
5260198,7.83086e-06,-1,8.63266e-05,0.00144858,8.63378e-05,0.999999,-0.999999,-7.7058e-06,0.00144858
5269832,7.86066e-06,-1,4.63266e-05,0.00127071,4.63366e-05,0.999999,-0.999999,-7.80179e-06,0.00127071
5280297,7.72337e-06,-1,1.63266e-05,0.00107559,1.63349e-05,0.999999,-0.999999,-7.7058e-06,0.00107559
5289961,7.6456e-06,-1,-1.36734e-05,0.000895574,-1.36665e-05,1,-1,-7.65785e-06,0.000895573
5299784,7.67387e-06,-1,-4.36733e-05,0.000731186,-4.36677e-05,1,-1,-7.7058e-06,0.000731186
5309954,7.52557e-06,-1,-6.36733e-05,0.000572611,-6.3669e-05,1,-1,-7.56203e-06,0.00057261
5320220,7.58224e-06,-1,-9.36733e-05,0.000424754,-9.36701e-05,1,-1,-7.62203e-06,0.000424754
5329898,7.2557e-06,-1,-0.000103673,0.000295939,-0.000103671,1,-1,-7.28638e-06,0.000295939
5340127,7.62015e-06,-1,-0.000123673,0.000207438,-0.000123672,1,-1,-7.64581e-06,0.000207437
5349715,7.46045e-06,-1,-0.000123673,0.000143429,-0.000123672,1,-1,-7.47819e-06,0.000143429
5359987,7.38391e-06,-1,-0.000113673,9.12787e-05,-0.000113673,1,-1,-7.39428e-06,9.12779e-05
5369783,7.47183e-06,-1,-9.36734e-05,6.78835e-05,-9.36728e-05,1,-1,-7.47819e-06,6.78828e-05
5380134,7.37576e-06,-1,-8.36734e-05,7.90498e-05,-8.36728e-05,1,-1,-7.38237e-06,7.90491e-05
5389948,7.7241e-06,-1,-6.36733e-05,8.8957e-05,-6.36727e-05,1,-1,-7.72976e-06,8.89565e-05
5399976,7.46198e-06,-1,-3.36734e-05,0.000120662,-3.36725e-05,1,-1,-7.46604e-06,0.000120662
5410080,7.42966e-06,-1,-3.67335e-06,0.00015021,-3.67223e-06,1,-1,-7.43022e-06,0.00015021
5419767,7.24139e-06,-1,1.63267e-05,0.000172267,1.63279e-05,1,-1,-7.23858e-06,0.000172267
5429930,7.43908e-06,-1,4.63266e-05,0.000191329,4.63281e-05,1,-1,-7.43022e-06,0.000191329
5440149,7.38326e-06,-1,6.63266e-05,0.000196675,6.63281e-05,1,-1,-7.37022e-06,0.000196675
5449878,7.3855e-06,-1,8.63266e-05,0.000176981,8.6328e-05,1,-1,-7.37022e-06,0.000176982
5459771,7.50651e-06,-1,0.000106327,0.000154344,0.000106328,1,-1,-7.4901e-06,0.000154345
5469806,7.20532e-06,-1,0.000116327,0.000126915,0.000116328,1,-1,-7.19056e-06,0.000126915
5480098,7.2039e-06,-1,0.000126327,0.000105589,0.000126327,1,-1,-7.19056e-06,0.00010559
5489819,7.46225e-06,-1,0.000116327,6.9471e-05,0.000116327,1,-1,-7.45417e-06,6.94719e-05
5499932,7.43361e-06,-1,0.000116327,2.91506e-05,0.000116327,1,-1,-7.43022e-06,2.91514e-05
5509991,7.20159e-06,-1,8.63267e-05,-1.02704e-05,8.63266e-05,1,-1,-7.20247e-06,-1.02698e-05
5519997,7.36744e-06,-1,5.63267e-05,-4.9392e-05,5.63263e-05,1,-1,-7.37022e-06,-4.93916e-05
5530222,7.08024e-06,-1,2.63267e-05,-8.92324e-05,2.6326e-05,1,-1,-7.08259e-06,-8.92322e-05
5539824,7.32409e-06,-1,-1.36733e-05,-0.000126676,-1.36743e-05,1,-1,-7.32235e-06,-0.000126676
5550040,7.14918e-06,-1,-4.36733e-05,-0.000151064,-4.36744e-05,1,-1,-7.14259e-06,-0.000151064
5559720,7.17742e-06,-1,-6.36733e-05,-0.000170957,-6.36746e-05,1,-1,-7.16654e-06,-0.000170958
5569921,7.10859e-06,-1,-8.36733e-05,-0.000165518,-8.36745e-05,1,-1,-7.09474e-06,-0.000165519
5580110,7.29077e-06,-1,-0.000103673,-0.000157921,-0.000103674,1,-1,-7.2744e-06,-0.000157922
5589855,7.1252e-06,-1,-0.000123673,-0.000149965,-0.000123674,1,-1,-7.10665e-06,-0.000149966
5600104,7.15903e-06,-1,-0.000123673,-0.000132968,-0.000123674,1,-1,-7.14259e-06,-0.000132969
5609767,7.05909e-06,-1,-0.000113673,-0.000108415,-0.000113674,1,-1,-7.04677e-06,-0.000108416
5619941,7.27062e-06,-1,-0.000103673,-7.97264e-05,-0.000103674,1,-1,-7.26236e-06,-7.97272e-05
5630108,7.02817e-06,-1,-9.36733e-05,-5.84005e-05,-9.36737e-05,1,-1,-7.0227e-06,-5.84011e-05
5640264,7.16823e-06,-1,-7.36733e-05,-2.29945e-05,-7.36735e-05,1,-1,-7.16654e-06,-2.2995e-05
5649917,7.04655e-06,-1,-3.36733e-05,6.48632e-06,-3.36733e-05,1,-1,-7.04677e-06,6.48608e-06
5660098,6.90276e-06,-1,-3.67334e-06,4.59673e-05,-3.67302e-06,1,-1,-6.90293e-06,4.59673e-05
5669819,7.14401e-06,-1,1.63267e-05,8.69464e-05,1.63273e-05,1,-1,-7.14259e-06,8.69465e-05
5679883,7.14794e-06,-1,4.63267e-05,0.000115648,4.63275e-05,1,-1,-7.14259e-06,0.000115649
5690142,6.86481e-06,-1,6.63267e-05,0.000148598,6.63277e-05,1,-1,-6.85496e-06,0.000148598
5700231,6.86923e-06,-1,8.63267e-05,0.000165316,8.63278e-05,1,-1,-6.85496e-06,0.000165316
5709779,7.10151e-06,-1,0.000106327,0.000177959,0.000106328,1,-1,-7.08259e-06,0.00017796
5720092,6.92671e-06,-1,0.000126327,0.000188265,0.000126328,1,-1,-6.90293e-06,0.000188266
5730303,6.976e-06,-1,0.000126327,0.000198333,0.000126328,1,-1,-6.95095e-06,0.000198333
5740003,7.2863e-06,-1,0.000116327,0.000205822,0.000116328,1,-1,-7.26236e-06,0.000205823
5749964,6.87847e-06,-1,0.000116327,0.000202167,0.000116328,1,-1,-6.85496e-06,0.000202168
5760109,6.35663e-06,-1,8.63267e-05,0.000195936,8.63279e-05,1,-1,-6.33971e-06,0.000195936
5769780,6.80489e-06,-1,5.63267e-05,0.000176229,5.63279e-05,1,-1,-6.79496e-06,0.000176229
5780069,6.71378e-06,-1,1.63267e-05,0.000152327,1.63277e-05,1,-1,-6.71129e-06,0.000152327
5790122,6.66173e-06,-1,-1.36733e-05,0.000116202,-1.36725e-05,1,-1,-6.66332e-06,0.000116202
5799985,6.85248e-06,-1,-4.36733e-05,5.66608e-05,-4.36729e-05,1,-1,-6.85496e-06,5.66605e-05
5810265,6.51903e-06,-1,-6.36733e-05,7.00009e-06,-6.36732e-05,1,-1,-6.51948e-06,6.99967e-06
5819996,6.84644e-06,-1,-9.36733e-05,-3.57698e-05,-9.36735e-05,1,-1,-6.84308e-06,-3.57705e-05
5829937,6.52745e-06,-1,-0.000103673,-7.6862e-05,-0.000103674,1,-1,-6.51948e-06,-7.68627e-05
5840082,6.57922e-06,-1,-0.000123673,-9.61564e-05,-0.000123674,1,-1,-6.56733e-06,-9.61573e-05
5850095,6.77421e-06,-1,-0.000123673,-0.000121856,-0.000123674,1,-1,-6.75914e-06,-0.000121857
5860262,6.67941e-06,-1,-0.000113673,-0.000141623,-0.000113674,1,-1,-6.66332e-06,-0.000141624
5869933,6.77461e-06,-1,-0.000103673,-0.000149233,-0.000103674,1,-1,-6.75914e-06,-0.000149234
5880158,6.55637e-06,-1,-8.36732e-05,-0.000154626,-8.36742e-05,1,-1,-6.54343e-06,-0.000154627
5889785,6.70928e-06,-1,-6.36732e-05,-0.0001593,-6.36743e-05,1,-1,-6.69914e-06,-0.0001593
5900102,6.64475e-06,-1,-3.36732e-05,-0.000163255,-3.36743e-05,1,-1,-6.63925e-06,-0.000163255
5909769,6.44805e-06,-1,-3.67322e-06,-0.000166191,-3.67429e-06,1,-1,-6.44744e-06,-0.000166192
5920033,6.41937e-06,-1,2.63268e-05,-0.000162836,2.63257e-05,1,-1,-6.42366e-06,-0.000162836
5929755,6.69187e-06,-1,4.63268e-05,-0.000156904,4.63257e-05,1,-1,-6.69914e-06,-0.000156904
5940001,6.46177e-06,-1,6.63268e-05,-0.000146718,6.63258e-05,1,-1,-6.47151e-06,-0.000146717
5950166,6.12422e-06,-1,8.63268e-05,-0.000136831,8.63259e-05,1,-1,-6.13603e-06,-0.00013683
5960327,6.49597e-06,-1,0.000106327,-0.000106877,0.000106326,1,-1,-6.50733e-06,-0.000106876
5970204,6.13852e-06,-1,0.000126327,-7.42869e-05,0.000126326,1,-1,-6.1479e-06,-7.42861e-05
5979775,6.27449e-06,-1,0.000126327,-4.12172e-05,0.000126327,1,-1,-6.2797e-06,-4.12164e-05
5990281,6.23168e-06,-1,0.000116327,-1.50315e-06,0.000116327,1,-1,-6.23185e-06,-1.50242e-06
6000043,6.2358e-06,-1,0.000106327,3.71324e-05,0.000106327,1,-1,-6.23185e-06,3.71331e-05
6009824,6.23804e-06,-1,8.63268e-05,7.16933e-05,8.63272e-05,1,-1,-6.23185e-06,7.16939e-05
6020185,6.23655e-06,-1,4.63268e-05,0.000101461,4.63274e-05,1,-1,-6.23185e-06,0.000101461
6029932,6.25772e-06,-1,1.63268e-05,0.000117273,1.63275e-05,1,-1,-6.2558e-06,0.000117273
6040143,6.03823e-06,-1,-1.36732e-05,0.000132127,-1.36724e-05,1,-1,-6.04004e-06,0.000132127
6049802,6.22596e-06,-1,-4.36732e-05,0.000134824,-4.36724e-05,1,-1,-6.23185e-06,0.000134823
6059977,6.05383e-06,-1,-7.36732e-05,0.000138,-7.36724e-05,1,-1,-6.06399e-06,0.000137999
6070304,6.21866e-06,-1,-9.36732e-05,0.000140756,-9.36723e-05,1,-1,-6.23185e-06,0.000140756
6080019,6.10889e-06,-1,-0.000103673,0.000144591,-0.000103672,1,-1,-6.12388e-06,0.000144591
6089860,6.09381e-06,-1,-0.000123673,0.000146808,-0.000123672,1,-1,-6.11197e-06,0.000146808
6099975,6.0222e-06,-1,-0.000123673,0.000144292,-0.000123672,1,-1,-6.04004e-06,0.000144291
6110264,6.168e-06,-1,-0.000113673,0.000139678,-0.000113672,1,-1,-6.18388e-06,0.000139677
6119936,5.92958e-06,-1,-0.000103673,0.000141169,-0.000103672,1,-1,-5.94422e-06,0.000141168
6130233,5.93324e-06,-1,-8.36732e-05,0.000131282,-8.36724e-05,1,-1,-5.94422e-06,0.000131281
6139788,6.2608e-06,-1,-6.36732e-05,0.000110256,-6.36725e-05,1,-1,-6.26782e-06,0.000110256
6149954,5.94115e-06,-1,-3.36732e-05,9.11412e-05,-3.36727e-05,1,-1,-5.94422e-06,9.1141e-05
6159856,5.94396e-06,-1,-3.67321e-06,7.08277e-05,-3.67278e-06,1,-1,-5.94422e-06,7.08277e-05
6169994,5.94563e-06,-1,2.63268e-05,5.35703e-05,2.63271e-05,1,-1,-5.94422e-06,5.35705e-05
6180214,6.30543e-06,-1,4.63268e-05,3.83501e-05,4.6327e-05,1,-1,-6.30365e-06,3.83504e-05
6189873,6.08911e-06,-1,6.63268e-05,1.59464e-05,6.63269e-05,1,-1,-6.08806e-06,1.59468e-05
6200282,6.18357e-06,-1,8.63268e-05,-3.58125e-06,8.63268e-05,1,-1,-6.18388e-06,-3.58071e-06
6209979,5.941e-06,-1,0.000106327,-3.02925e-05,0.000106327,1,-1,-5.94422e-06,-3.02918e-05
6220199,5.66162e-06,-1,0.000126327,-5.55057e-05,0.000126326,1,-1,-5.66863e-06,-5.5505e-05
6229834,5.9343e-06,-1,0.000126327,-7.85616e-05,0.000126326,1,-1,-5.94422e-06,-7.85609e-05
6240031,5.8375e-06,-1,0.000116327,-9.37149e-05,0.000116326,1,-1,-5.8484e-06,-9.37142e-05
6250240,5.95658e-06,-1,0.000106327,-0.000108988,0.000106326,1,-1,-5.96817e-06,-0.000108987
6259841,5.83864e-06,-1,8.63268e-05,-0.000113003,8.63261e-05,1,-1,-5.8484e-06,-0.000113002
